"","Country","Code","EIU17VA","EIU17PV","EIU17GE","EIU17RQ","EIU17RL","EIU17CC","EIU16VA","EIU16PV","EIU16GE","EIU16RQ","EIU16RL","EIU16CC","EIU15VA","EIU15PV","EIU15GE","EIU15RQ","EIU15RL","EIU15CC","EIU14VA","EIU14PV","EIU14GE","EIU14RQ","EIU14RL","EIU14CC","EIU13VA","EIU13PV","EIU13GE","EIU13RQ","EIU13RL","EIU13CC","EIU12VA","EIU12PV","EIU12GE","EIU12RQ","EIU12RL","EIU12CC","EIU11VA","EIU11PV","EIU11GE","EIU11RQ","EIU11RL","EIU11CC","EIU10VA","EIU10PV","EIU10GE","EIU10RQ","EIU10RL","EIU10CC","EIU09VA","EIU09PV","EIU09GE","EIU09RQ","EIU09RL","EIU09CC","EIU08VA","EIU08PV","EIU08GE","EIU08RQ","EIU08RL","EIU08CC","EIU07VA","EIU07PV","EIU07GE","EIU07RQ","EIU07RL","EIU07CC","EIU06VA","EIU06PV","EIU06GE","EIU06RQ","EIU06RL","EIU06CC","EIU05VA","EIU05PV","EIU05GE","EIU05RQ","EIU05RL","EIU05CC","EIU04VA","EIU04PV","EIU04GE","EIU04RQ","EIU04RL","EIU04CC","EIU03VA","EIU03PV","EIU03GE","EIU03RQ","EIU03RL","EIU03CC","EIU02VA","EIU02PV","EIU02GE","EIU02RQ","EIU02RL","EIU02CC","EIU00VA","EIU00PV","EIU00GE","EIU00RQ","EIU00RL","EIU00CC","EIU98VA","EIU98PV","EIU98GE","EIU98RQ","EIU98RL","EIU98CC","EIU96VA","EIU96PV","EIU96GE","EIU96RQ","EIU96RL","EIU96CC"
"160","Chad","TCD",0.169,"0.450","0.000","0.400","0.219","0.000",0.169,"0.450","0.000","0.400","0.156","0.000",0.169,"0.450","0.000","0.400","0.156","0.000",0.169,"0.400","0.000","0.400","0.156","0.000",0.169,"0.400","0.000","0.400","0.156","0.000",0.206,"0.400","0.000","0.400","0.156","0.000",0.206,"0.400","0.000","0.400","0.156","0.000","0.201","0.400","0.000","0.400","0.156","0.000","0.232","0.200","0.000","0.400","0.156","0.000","0.232","0.150","0.000","0.350","0.188","0.000","0.208","0.225","0.000","0.375","0.250","0.250","0.208","0.250","0.000","0.400","0.250","0.250","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"161","Togo","TGO",0.278,"0.250","0.000","0.350","0.375","0.250",0.291,"0.400","0.000","0.350","0.375","0.250",0.296,"0.400","0.000","0.350","0.375","0.250",0.298,"0.350","0.000","0.350","0.344","0.000",0.298,"0.300","0.000","0.350","0.344","0.000",0.298,"0.350","0.000","0.450","0.344","0.000",0.36,"0.500","0.000","0.450","0.344","0.000","0.329","0.500","0.000","0.450","0.344","0.000","0.215","0.550","0.000","0.400","0.344","0.000","0.247","0.550","0.000","0.400","0.344","0.000","0.181","0.450","0.000","0.400","0.313","0.000","0.213","0.400","0.000","0.550","0.313","0.000","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"162","Thailand","THA",0.357,"0.400","0.500","0.500","0.531","0.250",0.371,"0.350","0.500","0.500","0.531","0.250",0.38,"0.350","0.500","0.500","0.469","0.250",0.426,"0.300","0.500","0.500","0.469","0.250",0.469,"0.350","0.500","0.500","0.438","0.250",0.515,"0.350","0.375","0.500","0.375","0.250",0.515,"0.350","0.375","0.500","0.375","0.250","0.515","0.300","0.375","0.500","0.375","0.250","0.528","0.300","0.375","0.500","0.375","0.250","0.528","0.250","0.375","0.500","0.375","0.000","0.471","0.225","0.375","0.500","0.375","0.000","0.409","0.250","0.375","0.500","0.375","0.000","0.375","0.450","0.375","0.500","0.375","0.000","0.375","0.500","0.375","0.500","0.406","0.000","0.375","0.600","0.375","0.500","0.438","0.000","0.500","0.700","0.375","0.550","0.531","0.250","0.625","0.700","0.375","0.600","0.688","0.250","0.625","0.600","0.375","0.600","0.688","0.250","0.688","0.700","0.500","0.600","0.625","0.250"
"163","Tajikistan","TJK",0.128,"0.300","0.000","0.300","0.188","0.000",0.126,"0.250","0.000","0.200","0.156","0.000",0.129,"0.250","0.000","0.200","0.156","0.000",0.15,"0.250","0.000","0.200","0.156","0.000",0.157,"0.250","0.000","0.200","0.125","0.000",0.157,"0.250","0.000","0.200","0.125","0.000",0.157,"0.300","0.000","0.200","0.125","0.000","0.157","0.300","0.000","0.200","0.125","0.000","0.185","0.200","0.000","0.200","0.125","0.000","0.185","0.300","0.000","0.200","0.125","0.000","0.185","0.300","0.000","0.200","0.125","0.000","0.185","0.300","0.000","0.200","0.125","0.000","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"164","Turkmenistan","TKM",0.086,"0.450","0.000","0.000","0.156","0.000",0.092,"0.400","0.000","0.000","0.156","0.000",0.092,"0.450","0.000","0.000","0.156","0.000",0.092,"0.450","0.000","0.000","0.156","0.000",0.086,"0.400","0.000","0.000","0.156","0.000",0.086,"0.400","0.000","0.000","0.156","0.000",0.086,"0.400","0.000","0.000","0.156","0.000","0.086","0.400","0.000","0.000","0.156","0.000","0.086","0.350","0.000","0.000","0.156","0.000","0.086","0.450","0.000","0.000","0.156","0.000","0.092","0.450","0.000","0.000","0.156","0.000","0.092","0.600","0.000","0.000","0.156","0.000","0.000","0.600","0.000","0.000","0.125","0.000","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"165","Timor-Leste","TMP",0.547,"0.550","0.000","0.450","0.188","0.250",0.55,"0.500","0.000","0.450","0.188","0.250",0.55,"0.500","0.000","0.450","0.188","0.250",0.55,"0.500","0.000","0.450","0.188","0.250",0.55,"0.550","0.125","0.450","0.188","0.250",0.546,"0.550","0.125","0.450","0.188","0.000",0.549,"0.450","0.125","0.450","0.188","0.000","0.517","0.450","0.125","0.450","0.188","0.000","0.517","0.500","0.125","0.450","0.188","0.000","0.722","..","..","..","..","..","0.641","..","..","..","..","..","0.641","..","..","..","..","..","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"166","Trinidad and Tobago","TTO",0.602,"0.750","0.250","0.450","0.500","0.250",0.605,"0.700","0.250","0.450","0.469","0.250",0.605,"0.700","0.250","0.450","0.469","0.250",0.6,"0.700","0.250","0.450","0.469","0.250",0.6,"0.700","0.250","0.450","0.469","0.250",0.6,"0.700","0.250","0.450","0.469","0.250",0.608,"0.700","0.250","0.450","0.469","0.250","0.608","0.700","0.250","0.450","0.469","0.250","0.611","0.750","0.250","0.450","0.469","0.250","0.611","0.750","0.250","0.450","0.469","0.250","0.609","0.650","0.250","0.450","0.469","0.250","0.609","0.600","0.250","0.450","0.469","0.250","0.688","0.600","0.375","0.550","0.531","0.250","0.625","0.600","0.500","0.550","0.531","0.250","0.625","0.600","0.500","0.550","0.531","0.250","0.625","0.600","0.375","0.550","0.594","0.250","0.625","0.650","0.500","0.550","0.594","0.250","0.688","0.750","0.500","0.550","0.594","0.500","0.750","0.700","0.500","0.550","0.594","0.750"
"167","Tunisia","TUN",0.535,"0.400","0.500","0.500","0.563","0.500",0.601,"0.350","0.375","0.400","0.531","0.500",0.617,"0.450","0.375","0.400","0.500","0.500",0.597,"0.450","0.375","0.400","0.469","0.500",0.569,"0.400","0.250","0.400","0.469","0.250",0.502,"0.400","0.375","0.400","0.469","0.250",0.464,"0.350","0.375","0.350","0.469","0.250","0.202","0.650","0.375","0.500","0.531","0.250","0.242","0.600","0.375","0.500","0.563","0.250","0.273","0.550","0.375","0.500","0.563","0.250","0.247","0.600","0.438","0.475","0.563","0.375","0.247","0.650","0.500","0.450","0.594","0.500","0.375","0.450","0.500","0.350","0.469","0.250","0.438","0.450","0.500","0.350","0.469","0.500","0.375","0.650","0.625","0.350","0.344","0.500","0.438","0.450","0.750","0.350","0.438","0.500","0.375","0.700","0.625","0.350","0.438","0.250","0.375","0.650","0.625","0.350","0.438","0.250","0.375","0.550","0.625","0.350","0.438","0.250"
"168","Turkey","TUR",0.432,"0.350","0.375","0.550","0.500","0.250",0.44,"0.350","0.375","0.550","0.500","0.250",0.444,"0.350","0.375","0.550","0.500","0.250",0.444,"0.450","0.375","0.550","0.500","0.250",0.469,"0.450","0.375","0.550","0.500","0.250",0.476,"0.450","0.375","0.550","0.500","0.250",0.474,"0.450","0.375","0.550","0.500","0.250","0.474","0.500","0.375","0.550","0.500","0.250","0.472","0.550","0.375","0.550","0.500","0.250","0.472","0.450","0.375","0.550","0.531","0.250","0.473","0.500","0.375","0.550","0.531","0.250","0.473","0.550","0.375","0.550","0.531","0.250","0.438","0.500","0.250","0.550","0.531","0.000","0.375","0.400","0.250","0.550","0.531","0.000","0.375","0.300","0.250","0.550","0.531","0.000","0.375","0.250","0.250","0.550","0.531","0.000","0.375","0.450","0.375","0.500","0.469","0.000","0.250","0.300","0.125","0.500","0.375","0.000","0.438","0.400","0.250","0.500","0.406","0.250"
"169","Taiwan, China","TWN",0.762,"0.650","0.750","0.800","0.750","0.750",0.765,"0.700","0.750","0.800","0.750","0.750",0.767,"0.700","0.750","0.800","0.750","0.750",0.758,"0.700","0.750","0.800","0.750","0.750",0.754,"0.800","0.750","0.800","0.813","0.500",0.722,"0.800","0.625","0.850","0.781","0.500",0.717,"0.800","0.625","0.900","0.781","0.500","0.720","0.800","0.625","0.900","0.781","0.500","0.735","0.800","0.625","0.900","0.781","0.500","0.735","0.750","0.625","0.900","0.781","0.500","0.735","0.650","0.625","0.900","0.781","0.500","0.735","0.700","0.625","0.900","0.781","0.500","0.750","0.650","0.625","0.900","0.781","0.500","0.750","0.650","0.625","0.900","0.781","0.500","0.750","0.750","0.625","0.900","0.781","0.500","0.750","0.750","0.625","0.900","0.781","0.500","0.563","0.800","0.500","0.850","0.656","0.500","0.563","0.850","0.750","0.800","0.656","0.500","0.563","0.900","0.750","0.800","0.656","0.500"
"170","Tanzania","TZA",0.461,"0.550","0.250","0.400","0.313","0.250",0.476,"0.550","0.250","0.450","0.313","0.250",0.467,"0.550","0.250","0.450","0.313","0.250",0.476,"0.550","0.250","0.450","0.313","0.250",0.476,"0.550","0.250","0.450","0.313","0.250",0.482,"0.550","0.250","0.450","0.281","0.250",0.47,"0.550","0.250","0.450","0.281","0.250","0.470","0.550","0.250","0.450","0.281","0.250","0.452","0.550","0.250","0.400","0.281","0.250","0.452","0.550","0.250","0.400","0.281","0.250","0.447","0.575","0.250","0.400","0.281","0.250","0.447","0.600","0.250","0.400","0.281","0.250","0.188","0.450","0.250","0.400","0.313","0.000","0.188","0.450","0.250","0.400","0.313","0.250","0.188","0.500","0.250","0.400","0.406","0.000","0.188","0.500","0.250","0.400","0.406","0.000","0.188","0.350","0.250","0.400","0.406","0.000","0.188","0.500","0.375","0.400","0.406","0.000","0.188","0.450","0.250","0.400","0.406","0.000"
"171","Uganda","UGA",0.411,"0.350","0.250","0.400","0.500","0.250",0.419,"0.400","0.250","0.400","0.500","0.250",0.449,"0.400","0.250","0.400","0.500","0.250",0.449,"0.450","0.250","0.400","0.469","0.250",0.449,"0.450","0.250","0.400","0.469","0.250",0.446,"0.450","0.250","0.400","0.469","0.250",0.444,"0.400","0.250","0.400","0.469","0.250","0.440","0.450","0.250","0.400","0.469","0.250","0.439","0.450","0.250","0.400","0.469","0.250","0.439","0.400","0.250","0.400","0.469","0.250","0.445","0.450","0.250","0.400","0.469","0.250","0.445","0.450","0.250","0.400","0.469","0.250","0.188","0.150","0.250","0.650","0.156","0.000","0.125","0.200","0.250","0.650","0.156","0.000","0.125","0.200","0.250","0.650","0.156","0.000","0.125","0.200","0.250","0.650","0.156","0.000","0.125","0.200","0.250","0.650","0.156","0.000","0.125","0.200","0.250","0.650","0.156","0.000","0.250","0.200","0.250","0.650","0.250","0.250"
"172","Ukraine","UKR",0.472,"0.100","0.250","0.550","0.313","0.000",0.473,"0.200","0.250","0.450","0.281","0.000",0.473,"0.150","0.250","0.450","0.219","0.000",0.459,"0.050","0.125","0.450","0.219","0.000",0.48,"0.500","0.000","0.450","0.250","0.000",0.483,"0.500","0.000","0.500","0.281","0.000",0.596,"0.550","0.000","0.500","0.281","0.000","0.503","0.550","0.000","0.500","0.281","0.000","0.535","0.450","0.000","0.500","0.281","0.000","0.503","0.600","0.000","0.500","0.281","0.000","0.503","0.600","0.000","0.500","0.281","0.000","0.503","0.500","0.000","0.500","0.250","0.000","0.188","0.400","0.000","0.500","0.250","0.000","0.188","0.400","0.000","0.500","0.250","0.000","0.188","0.400","0.000","0.500","0.250","0.000","0.188","0.400","0.000","0.500","0.250","0.000","0.063","0.400","0.000","0.500","0.125","0.000","0.125","0.300","0.000","0.500","0.156","0.000","0.125","0.400","0.125","0.550","0.219","0.000"
"173","Uruguay","URY",0.812,"0.800","0.500","0.550","0.656","0.750",0.815,"0.800","0.500","0.550","0.656","0.750",0.752,"0.750","0.500","0.550","0.594","0.750",0.752,"0.750","0.500","0.600","0.594","0.750",0.752,"0.750","0.500","0.600","0.594","0.750",0.752,"0.750","0.500","0.550","0.625","0.750",0.752,"0.750","0.500","0.550","0.625","0.750","0.749","0.750","0.500","0.550","0.625","0.750","0.748","0.750","0.500","0.550","0.625","0.750","0.748","0.750","0.500","0.550","0.625","0.750","0.742","0.725","0.500","0.550","0.625","0.625","0.742","0.750","0.500","0.550","0.594","0.500","0.625","0.650","0.500","0.500","0.531","0.500","0.625","0.650","0.500","0.500","0.563","0.500","0.625","0.650","0.500","0.500","0.594","0.500","0.625","0.650","0.500","0.500","0.594","0.500","0.625","0.800","0.500","0.650","0.594","0.500","0.625","0.850","0.500","0.650","0.594","0.500","0.625","0.700","0.375","0.650","0.594","0.500"
"174","United States","USA",0.743,"0.750","0.750","0.700","0.938","0.750",0.743,"0.800","0.750","0.700","0.938","0.750",0.746,"0.850","0.750","0.700","0.938","0.750",0.749,"0.850","0.750","0.700","0.938","0.750",0.749,"0.850","0.750","0.700","0.938","0.750",0.749,"0.850","0.750","0.700","0.938","0.750",0.749,"0.850","0.750","0.700","0.938","0.750","0.753","0.850","0.750","0.700","0.938","0.750","0.755","0.900","0.750","0.700","0.938","0.750","0.755","0.900","0.750","0.700","0.938","0.750","0.755","0.900","0.750","0.700","0.938","0.750","0.755","0.900","0.750","0.700","0.938","0.750","0.750","0.650","0.750","0.750","0.875","0.750","0.750","0.600","0.750","0.750","0.875","1.000","0.750","0.600","0.750","0.750","0.875","1.000","0.875","0.650","0.875","0.750","0.875","1.000","0.750","0.900","1.000","0.850","0.875","0.750","0.688","0.900","1.000","0.800","0.875","0.750","0.688","0.900","1.000","0.800","0.875","0.750"
"175","Uzbekistan","UZB",0.129,"0.500","0.000","0.100","0.156","0.000",0.098,"0.500","0.000","0.100","0.156","0.000",0.098,"0.350","0.000","0.100","0.156","0.000",0.123,"0.300","0.000","0.100","0.156","0.000",0.086,"0.300","0.000","0.100","0.125","0.000",0.086,"0.300","0.000","0.100","0.125","0.000",0.087,"0.300","0.000","0.100","0.125","0.000","0.087","0.300","0.000","0.100","0.156","0.000","0.087","0.150","0.000","0.100","0.188","0.000","0.087","0.200","0.000","0.100","0.188","0.250","0.093","0.175","0.000","0.100","0.188","0.250","0.093","0.150","0.000","0.100","0.188","0.250","0.000","0.050","0.000","0.050","0.219","0.000","0.000","0.050","0.000","0.000","0.219","0.000","0.000","0.150","0.000","0.000","0.219","0.000","0.000","0.250","0.000","0.000","0.219","0.000","0.000","0.150","0.000","0.000","0.219","0.000","0.000","0.150","0.000","0.000","0.219","0.000","0.000","0.250","0.000","0.000","0.219","0.000"
"176","Venezuela, RB","VEN",0.319,"0.150","0.125","0.250","0.031","0.000",0.359,"0.250","0.125","0.250","0.031","0.000",0.375,"0.250","0.125","0.250","0.031","0.000",0.379,"0.300","0.125","0.250","0.063","0.000",0.379,"0.350","0.125","0.250","0.094","0.000",0.383,"0.450","0.125","0.250","0.125","0.000",0.379,"0.450","0.000","0.250","0.125","0.000","0.384","0.400","0.000","0.250","0.125","0.000","0.392","0.350","0.000","0.250","0.125","0.000","0.392","0.350","0.000","0.250","0.125","0.000","0.396","0.350","0.000","0.250","0.141","0.000","0.459","0.350","0.000","0.400","0.219","0.000","0.375","0.400","0.000","0.400","0.219","0.000","0.375","0.300","0.000","0.400","0.219","0.000","0.375","0.300","0.000","0.400","0.219","0.000","0.375","0.400","0.125","0.450","0.250","0.000","0.375","0.500","0.125","0.500","0.313","0.250","0.375","0.500","0.000","0.500","0.313","0.000","0.250","0.500","0.000","0.500","0.313","0.000"
"177","Vietnam","VNM",0.248,"0.600","0.375","0.500","0.500","0.250",0.294,"0.500","0.375","0.500","0.500","0.250",0.302,"0.550","0.375","0.500","0.500","0.250",0.264,"0.550","0.250","0.450","0.500","0.250",0.258,"0.650","0.250","0.450","0.438","0.250",0.238,"0.600","0.250","0.450","0.469","0.250",0.242,"0.600","0.250","0.450","0.469","0.250","0.241","0.600","0.250","0.450","0.469","0.250","0.220","0.600","0.250","0.450","0.469","0.250","0.220","0.600","0.250","0.450","0.500","0.250","0.216","0.600","0.250","0.450","0.500","0.250","0.200","0.600","0.250","0.450","0.500","0.250","0.125","0.550","0.250","0.450","0.500","0.250","0.125","0.550","0.250","0.450","0.500","0.250","0.125","0.550","0.250","0.450","0.500","0.250","0.313","0.550","0.250","0.450","0.500","0.250","0.125","0.550","0.250","0.450","0.531","0.250","0.125","0.550","0.250","0.450","0.531","0.250","0.125","0.550","0.375","0.400","0.438","0.250"
"178","West Bank and Gaza","WBG",0.379,"0.000","0.375","0.700","0.469","0.500",0.381,"0.000","0.375","0.700","0.469","0.500",0.385,"0.000","0.375","0.700","0.406","0.250",0.424,"0.050","0.375","0.700","0.438","0.250",0.396,"0.050","0.375","0.700","0.438","0.250",0.396,"0.050","0.375","0.700","0.438","0.250",0.405,"0.050","0.375","0.850","0.438","0.250","0.491","0.150","0.500","0.850","0.531","0.500","0.479","0.200","0.375","0.700","0.500","0.500","0.583","..","..","..","..","..","0.601","..","..","..","..","..","0.601","..","..","..","..","..","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"179","Jersey, Channel Islands","JEY",0.813,"0.900","0.750","0.700","0.938","0.750",0.813,"0.900","0.750","0.700","0.938","0.750",0.813,"0.950","0.750","0.800","0.938","0.750",0.813,"0.950","0.750","0.800","0.938","0.750",0.813,"0.950","0.750","0.800","0.938","0.750",0.813,"0.950","0.750","0.800","0.938","0.750",0.813,"0.950","0.750","0.800","0.938","0.750","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"180","Yemen, Rep.","YEM",0.166,"0.000","0.000","0.550","0.188","0.000",0.166,"0.000","0.000","0.600","0.188","0.000",0.175,"0.000","0.000","0.600","0.219","0.000",0.202,"0.100","0.000","0.550","0.250","0.000",0.202,"0.100","0.000","0.550","0.188","0.000",0.219,"0.150","0.000","0.550","0.156","0.000",0.222,"0.100","0.125","0.550","0.188","0.000","0.226","0.050","0.125","0.550","0.344","0.000","0.241","0.050","0.125","0.550","0.313","0.000","0.241","0.100","0.250","0.550","0.375","0.250","0.274","0.200","0.250","0.550","0.375","0.250","0.274","0.200","0.250","0.550","0.344","0.250","0.125","0.150","0.125","0.350","0.094","0.000","0.125","0.150","0.125","0.350","0.094","0.000","0.125","0.300","0.125","0.350","0.094","0.000","0.125","0.250","0.125","0.350","0.094","0.000","0.125","0.250","0.125","0.350","0.094","0.000","0.125","0.250","0.125","0.350","0.094","0.000","0.188","0.200","0.250","0.350","0.094","0.250"
"181","Serbia","SRB",0.571,"0.600","0.375","0.600","0.500","0.250",0.61,"0.600","0.375","0.600","0.531","0.250",0.617,"0.650","0.375","0.600","0.563","0.250",0.617,"0.500","0.250","0.600","0.469","0.250",0.615,"0.500","0.250","0.400","0.438","0.250",0.567,"0.400","0.250","0.450","0.375","0.250",0.567,"0.400","0.250","0.450","0.375","0.250","0.567","0.350","0.250","0.450","0.375","0.250","0.575","0.350","0.250","0.450","0.375","0.250","0.543","0.350","0.250","0.450","0.375","0.250","0.550","0.350","0.250","0.450","0.375","0.250","0.550","0.350","0.250","0.450","0.375","0.250","0.188","0.300","0.250","0.350","0.125","0.000","0.188","0.350","0.250","0.350","0.125","0.000","0.188","0.500","0.000","0.350","0.094","0.000","0.188","0.500","0.000","0.350","0.094","0.000","0.250","0.250","0.000","0.350","0.188","0.000","0.188","0.150","0.125","0.350","0.156","0.000","0.188","0.200","0.250","0.350","0.156","0.000"
"182","South Africa","ZAF",0.643,"0.650","0.625","0.550","0.438","0.500",0.652,"0.650","0.625","0.550","0.438","0.500",0.659,"0.650","0.625","0.550","0.469","0.500",0.672,"0.650","0.625","0.550","0.531","0.500",0.676,"0.650","0.625","0.550","0.531","0.500",0.671,"0.700","0.500","0.550","0.500","0.500",0.671,"0.750","0.500","0.550","0.500","0.500","0.671","0.750","0.500","0.550","0.500","0.500","0.677","0.650","0.500","0.550","0.500","0.500","0.677","0.650","0.500","0.550","0.500","0.500","0.677","0.650","0.500","0.550","0.500","0.500","0.677","0.650","0.500","0.550","0.500","0.500","0.563","0.500","0.500","0.550","0.500","0.500","0.563","0.500","0.500","0.550","0.500","0.500","0.563","0.500","0.500","0.550","0.500","0.500","0.563","0.500","0.500","0.550","0.500","0.500","0.625","0.650","0.500","0.500","0.594","0.500","0.688","0.550","0.500","0.400","0.625","0.500","0.625","0.550","0.500","0.400","0.531","0.500"
"183","Congo, Dem. Rep.","ZAR",0.112,"0.050","0.000","0.200","0.094","0.000",0.159,"0.050","0.000","0.250","0.125","0.000",0.168,"0.100","0.000","0.250","0.125","0.000",0.15,"0.100","0.000","0.250","0.125","0.000",0.154,"0.050","0.000","0.250","0.125","0.000",0.159,"0.050","0.000","0.200","0.125","0.000",0.17,"0.150","0.000","0.200","0.156","0.000","0.170","0.150","0.000","0.200","0.156","0.000","0.177","0.150","0.000","0.200","0.156","0.000","0.228","..","..","..","..","..","0.276","..","..","..","..","..","0.276","..","..","..","..","..","0.125","0.150","0.000","0.150","0.156","0.000","0.063","0.300","0.000","0.150","0.156","0.000","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"184","Zambia","ZMB",0.472,"0.550","0.250","0.400","0.438","0.250",0.487,"0.650","0.250","0.400","0.438","0.250",0.502,"0.650","0.250","0.400","0.438","0.250",0.507,"0.650","0.250","0.300","0.438","0.250",0.532,"0.650","0.250","0.300","0.438","0.250",0.532,"0.650","0.250","0.400","0.375","0.250",0.528,"0.650","0.250","0.400","0.375","0.250","0.503","0.650","0.125","0.400","0.375","0.250","0.481","0.650","0.125","0.400","0.375","0.250","0.481","0.550","0.125","0.400","0.375","0.250","0.481","0.650","0.125","0.400","0.375","0.250","0.481","0.650","0.125","0.400","0.375","0.250","0.250","0.400","0.000","0.350","0.281","0.000","0.188","0.400","0.000","0.350","0.281","0.000","0.188","0.450","0.000","0.350","0.281","0.000","0.188","0.450","0.000","0.350","0.281","0.000","0.188","0.450","0.125","0.350","0.281","0.000","0.188","0.350","0.125","0.350","0.281","0.000","0.188","0.450","0.250","0.350","0.281","0.000"
"185","Zimbabwe","ZWE",0.221,"0.350","0.000","0.100","0.094","0.000",0.215,"0.350","0.000","0.100","0.125","0.000",0.215,"0.400","0.000","0.100","0.125","0.000",0.202,"0.400","0.000","0.050","0.125","0.000",0.196,"0.300","0.000","0.050","0.094","0.000",0.165,"0.300","0.000","0.050","0.094","0.250",0.165,"0.350","0.000","0.050","0.094","0.250","0.163","0.350","0.000","0.050","0.094","0.250","0.158","0.350","0.000","0.050","0.094","0.250","0.158","0.350","0.000","0.050","0.094","0.250","0.162","0.450","0.125","0.050","0.125","0.250","0.162","0.450","0.125","0.050","0.125","0.250","0.000","0.000","0.125","0.100","0.063","0.000","0.063","0.000","0.125","0.100","0.063","0.000","0.063","0.150","0.125","0.100","0.063","0.000","0.063","0.150","0.125","0.100","0.063","0.000","0.063","0.150","0.125","0.100","0.063","0.000","0.063","0.150","0.125","0.100","0.063","0.000","0.125","0.400","0.250","0.100","0.063","0.250"
"186","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
